Handle,Title,body_html,Vendor,Type,Tags,Published,Option1,Option1Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,VariantSKU,Variant Grams,Variant Inventory Tracker,VariantQty,VariantPolicy,VariantFulfillmentService,VariantPrice,VariantComparePrice,VariantShipping,VariantTaxable,VariantBarcode,ImageSrc,ImagePosition,ImageAltText,GiftCard,SEOTitle,SEODescription,GoogleShopping,GoogleGender,GoogleAgeGroup,MPN,AdWordsGrouping,Google Shopping / AdWords Labels,GoogleCondition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item
1CTW-DIA-SM-7/8CT-CSQ-BRIDAL-SET,1CTW DIAMOND Semi-mount 7/8CT-CSQ Bridal Engagement ENGAGEMENT RING SET,Precious Metal Type: 14kt White Gold <br>Approx. Gram Weight: 6.52 <br>Total Gemstone Carat Weight: 1 <br>Primary Gem Type: Diamond <br>Primary Gem Shape: Round <br>Primary Gem Color: G-H <br>Primary Gem Clarity: SI3 <br>Primary Gem Setting: Prong-set <br>Primary Gem Carat Weight: 0.99 <br>Gem 2 Carat Weight: None <br>Gem 3 Carat Weight: None <br>,gndatlanta,,,TRUE,Ring size,10.5,,,,,GNDRG115-SQ/W-SM,,,100,deny,manual,"$1,179.00 ","$2,649.00 ",TRUE,TRUE,,https://www.gndatlanta.com/product/image/large/c0798023_1.jpg,1,,FALSE,1CTW-DIA SM 7/8CT-CSQ BRIDAL SET,,,,,,gndatlanta,,new,,Wholesale Diamonds,,,,,,,,
1CTW-DIA-SM-7/8CT-CSQ-BRIDAL-SET,1CTW DIAMOND Semi-mount 7/8CT-CSQ Bridal Engagement ENGAGEMENT RING SET,Precious Metal Type: 14kt White Gold <br>Approx. Gram Weight: 6.52 <br>Total Gemstone Carat Weight: 1 <br>Primary Gem Type: Diamond <br>Primary Gem Shape: Round <br>Primary Gem Color: G-H <br>Primary Gem Clarity: SI3 <br>Primary Gem Setting: Prong-set <br>Primary Gem Carat Weight: 0.99 <br>Gem 2 Carat Weight: None <br>Gem 3 Carat Weight: None <br>,gndatlanta,,,TRUE,Ring size,11,,,,,GNDRG115-SQ/W-SM,,,100,deny,manual,"$1,179.00 ","$2,649.00 ",TRUE,TRUE,,https://www.gndatlanta.com/product/image/large/c0798023_1.jpg,1,,FALSE,1CTW-DIA SM 7/8CT-CSQ BRIDAL SET,,,,,,gndatlanta,,new,,Wholesale Diamonds,,,,,,,,
1CTW-DIA-SM-7/8CT-CSQ-BRIDAL-SET,1CTW DIAMOND Semi-mount 7/8CT-CSQ Bridal Engagement ENGAGEMENT RING SET,Precious Metal Type: 14kt White Gold <br>Approx. Gram Weight: 6.52 <br>Total Gemstone Carat Weight: 1 <br>Primary Gem Type: Diamond <br>Primary Gem Shape: Round <br>Primary Gem Color: G-H <br>Primary Gem Clarity: SI3 <br>Primary Gem Setting: Prong-set <br>Primary Gem Carat Weight: 0.99 <br>Gem 2 Carat Weight: None <br>Gem 3 Carat Weight: None <br>,gndatlanta,,,TRUE,Ring size,11.5,,,,,GNDRG115-SQ/W-SM,,,100,deny,manual,"$1,179.00 ","$2,649.00 ",TRUE,TRUE,,https://www.gndatlanta.com/product/image/large/c0798023_1.jpg,1,,FALSE,1CTW-DIA SM 7/8CT-CSQ BRIDAL SET,,,,,,gndatlanta,,new,,Wholesale Diamonds,,,,,,,,
1CTW-DIA-SM-7/8CT-CSQ-BRIDAL-SET,1CTW DIAMOND Semi-mount 7/8CT-CSQ Bridal Engagement ENGAGEMENT RING SET,Precious Metal Type: 14kt White Gold <br>Approx. Gram Weight: 6.52 <br>Total Gemstone Carat Weight: 1 <br>Primary Gem Type: Diamond <br>Primary Gem Shape: Round <br>Primary Gem Color: G-H <br>Primary Gem Clarity: SI3 <br>Primary Gem Setting: Prong-set <br>Primary Gem Carat Weight: 0.99 <br>Gem 2 Carat Weight: None <br>Gem 3 Carat Weight: None <br>,gndatlanta,,,TRUE,Ring size,12,,,,,GNDRG115-SQ/W-SM,,,100,deny,manual,"$1,179.00 ","$2,649.00 ",TRUE,TRUE,,https://www.gndatlanta.com/product/image/large/c0798023_1.jpg,1,,FALSE,1CTW-DIA SM 7/8CT-CSQ BRIDAL SET,,,,,,gndatlanta,,new,,Wholesale Diamonds,,,,,,,,
1CTW-DIA-SM-7/8CT-CSQ-BRIDAL-SET,1CTW DIAMOND Semi-mount 7/8CT-CSQ Bridal Engagement ENGAGEMENT RING SET,Precious Metal Type: 14kt White Gold <br>Approx. Gram Weight: 6.52 <br>Total Gemstone Carat Weight: 1 <br>Primary Gem Type: Diamond <br>Primary Gem Shape: Round <br>Primary Gem Color: G-H <br>Primary Gem Clarity: SI3 <br>Primary Gem Setting: Prong-set <br>Primary Gem Carat Weight: 0.99 <br>Gem 2 Carat Weight: None <br>Gem 3 Carat Weight: None <br>,gndatlanta,,,TRUE,Ring size,12.5,,,,,GNDRG115-SQ/W-SM,,,100,deny,manual,"$1,179.00 ","$2,649.00 ",TRUE,TRUE,,https://www.gndatlanta.com/product/image/large/c0798023_1.jpg,1,,FALSE,1CTW-DIA SM 7/8CT-CSQ BRIDAL SET,,,,,,gndatlanta,,new,,Wholesale Diamonds,,,,,,,,
1CTW-DIA-SM-7/8CT-CSQ-BRIDAL-SET,1CTW DIAMOND Semi-mount 7/8CT-CSQ Bridal Engagement ENGAGEMENT RING SET,Precious Metal Type: 14kt White Gold <br>Approx. Gram Weight: 6.52 <br>Total Gemstone Carat Weight: 1 <br>Primary Gem Type: Diamond <br>Primary Gem Shape: Round <br>Primary Gem Color: G-H <br>Primary Gem Clarity: SI3 <br>Primary Gem Setting: Prong-set <br>Primary Gem Carat Weight: 0.99 <br>Gem 2 Carat Weight: None <br>Gem 3 Carat Weight: None <br>,gndatlanta,,,TRUE,Ring size,13,,,,,GNDRG115-SQ/W-SM,,,100,deny,manual,"$1,179.00 ","$2,649.00 ",TRUE,TRUE,,https://www.gndatlanta.com/product/image/large/c0798023_1.jpg,1,,FALSE,1CTW-DIA SM 7/8CT-CSQ BRIDAL SET,,,,,,gndatlanta,,new,,Wholesale Diamonds,,,,,,,,
1CTW-DIA-SM-7/8CT-CSQ-BRIDAL-SET,1CTW DIAMOND Semi-mount 7/8CT-CSQ Bridal Engagement ENGAGEMENT RING SET,Precious Metal Type: 14kt White Gold <br>Approx. Gram Weight: 6.52 <br>Total Gemstone Carat Weight: 1 <br>Primary Gem Type: Diamond <br>Primary Gem Shape: Round <br>Primary Gem Color: G-H <br>Primary Gem Clarity: SI3 <br>Primary Gem Setting: Prong-set <br>Primary Gem Carat Weight: 0.99 <br>Gem 2 Carat Weight: None <br>Gem 3 Carat Weight: None <br>,gndatlanta,,,TRUE,Ring size,13.5,,,,,GNDRG115-SQ/W-SM,,,100,deny,manual,"$1,179.00 ","$2,649.00 ",TRUE,TRUE,,https://www.gndatlanta.com/product/image/large/c0798023_1.jpg,1,,FALSE,1CTW-DIA SM 7/8CT-CSQ BRIDAL SET,,,,,,gndatlanta,,new,,Wholesale Diamonds,,,,,,,,
1CTW-DIA-SM-7/8CT-CSQ-BRIDAL-SET,1CTW DIAMOND Semi-mount 7/8CT-CSQ Bridal Engagement ENGAGEMENT RING SET,Precious Metal Type: 14kt White Gold <br>Approx. Gram Weight: 6.52 <br>Total Gemstone Carat Weight: 1 <br>Primary Gem Type: Diamond <br>Primary Gem Shape: Round <br>Primary Gem Color: G-H <br>Primary Gem Clarity: SI3 <br>Primary Gem Setting: Prong-set <br>Primary Gem Carat Weight: 0.99 <br>Gem 2 Carat Weight: None <br>Gem 3 Carat Weight: None <br>,gndatlanta,,,TRUE,Ring size,14,,,,,GNDRG115-SQ/W-SM,,,100,deny,manual,"$1,179.00 ","$2,649.00 ",TRUE,TRUE,,https://www.gndatlanta.com/product/image/large/c0798023_1.jpg,1,,FALSE,1CTW-DIA SM 7/8CT-CSQ BRIDAL SET,,,,,,gndatlanta,,new,,Wholesale Diamonds,,,,,,,,
1CTW-DIA-SM-7/8CT-CSQ-BRIDAL-SET,,,,,,,,,,,,,,,,,,,,,,,,https://www.gndatlanta.com/product/image/large/c0798023_2.jpg,,,,,,,,,,,,new,,,,,,,,,,
1CTW-DIA-SM-7/8CT-CSQ-BRIDAL-SET,,,,,,,,,,,,,,,,,,,,,,,,https://www.gndatlanta.com/product/image/large/c0798023_3.jpg,,,,,,,,,,,,new,,,,,,,,,,
1CTW-DIA-SM-7/8CT-CSQ-BRIDAL-SET,,,,,,,,,,,,,,,,,,,,,,,,https://www.gndatlanta.com/product/image/large/c0798023_4.jpg,,,,,,,,,,,,new,,,,,,,,,,
2-CT-DIA-SM-1CT-COVAL-BRIDAL-RING,2 CT DIAMOND Semi-mount 1CT-OVAL Bridal Engagement RING,Precious Metal Type: 14kt White Gold <br>Approx. Gram Weight: 6.7 <br>Total Gemstone Carat Weight: 2 <br>Primary Gem Type: Diamond <br>Primary Gem Shape: Round <br>Primary Gem Color: G-H <br>Primary Gem Clarity: SI3 <br>Primary Gem Setting: Prong-set <br>Primary Gem Carat Weight: 1.95 <br>Gem 2 Carat Weight: None <br>Gem 3 Carat Weight: None <br>,gndatlanta,,,TRUE,Ring size,4,,,,,RF032322/W-SM,,,100,deny,manual,"$2,444.00 ","$5,524.00 ",TRUE,TRUE,,https://www.gndatlanta.com/product/image/large/c0954547_1.jpg,1,,FALSE,2 CT-DIA SM 1CT-COVAL BRIDAL RING,,,,,,gndatlanta,,new,,Wholesale Diamonds,,,,,,,,
2-CT-DIA-SM-1CT-COVAL-BRIDAL-RING,2 CT DIAMOND Semi-mount 1CT-OVAL Bridal Engagement RING,Precious Metal Type: 14kt White Gold <br>Approx. Gram Weight: 6.7 <br>Total Gemstone Carat Weight: 2 <br>Primary Gem Type: Diamond <br>Primary Gem Shape: Round <br>Primary Gem Color: G-H <br>Primary Gem Clarity: SI3 <br>Primary Gem Setting: Prong-set <br>Primary Gem Carat Weight: 1.95 <br>Gem 2 Carat Weight: None <br>Gem 3 Carat Weight: None <br>,gndatlanta,,,TRUE,Ring size,4.5,,,,,RF032322/W-SM,,,100,deny,manual,"$2,444.00 ","$5,524.00 ",TRUE,TRUE,,https://www.gndatlanta.com/product/image/large/c0954547_1.jpg,1,,FALSE,2 CT-DIA SM 1CT-COVAL BRIDAL RING,,,,,,gndatlanta,,new,,Wholesale Diamonds,,,,,,,,
2-CT-DIA-SM-1CT-COVAL-BRIDAL-RING,2 CT DIAMOND Semi-mount 1CT-OVAL Bridal Engagement RING,Precious Metal Type: 14kt White Gold <br>Approx. Gram Weight: 6.7 <br>Total Gemstone Carat Weight: 2 <br>Primary Gem Type: Diamond <br>Primary Gem Shape: Round <br>Primary Gem Color: G-H <br>Primary Gem Clarity: SI3 <br>Primary Gem Setting: Prong-set <br>Primary Gem Carat Weight: 1.95 <br>Gem 2 Carat Weight: None <br>Gem 3 Carat Weight: None <br>,gndatlanta,,,TRUE,Ring size,5,,,,,RF032322/W-SM,,,100,deny,manual,"$2,444.00 ","$5,524.00 ",TRUE,TRUE,,https://www.gndatlanta.com/product/image/large/c0954547_1.jpg,1,,FALSE,2 CT-DIA SM 1CT-COVAL BRIDAL RING,,,,,,gndatlanta,,new,,Wholesale Diamonds,,,,,,,,
2-CT-DIA-SM-1CT-COVAL-BRIDAL-RING,2 CT DIAMOND Semi-mount 1CT-OVAL Bridal Engagement RING,Precious Metal Type: 14kt White Gold <br>Approx. Gram Weight: 6.7 <br>Total Gemstone Carat Weight: 2 <br>Primary Gem Type: Diamond <br>Primary Gem Shape: Round <br>Primary Gem Color: G-H <br>Primary Gem Clarity: SI3 <br>Primary Gem Setting: Prong-set <br>Primary Gem Carat Weight: 1.95 <br>Gem 2 Carat Weight: None <br>Gem 3 Carat Weight: None <br>,gndatlanta,,,TRUE,Ring size,5.5,,,,,RF032322/W-SM,,,100,deny,manual,"$2,444.00 ","$5,524.00 ",TRUE,TRUE,,https://www.gndatlanta.com/product/image/large/c0954547_1.jpg,1,,FALSE,2 CT-DIA SM 1CT-COVAL BRIDAL RING,,,,,,gndatlanta,,new,,Wholesale Diamonds,,,,,,,,
2-CT-DIA-SM-1CT-COVAL-BRIDAL-RING,2 CT DIAMOND Semi-mount 1CT-OVAL Bridal Engagement RING,Precious Metal Type: 14kt White Gold <br>Approx. Gram Weight: 6.7 <br>Total Gemstone Carat Weight: 2 <br>Primary Gem Type: Diamond <br>Primary Gem Shape: Round <br>Primary Gem Color: G-H <br>Primary Gem Clarity: SI3 <br>Primary Gem Setting: Prong-set <br>Primary Gem Carat Weight: 1.95 <br>Gem 2 Carat Weight: None <br>Gem 3 Carat Weight: None <br>,gndatlanta,,,TRUE,Ring size,6,,,,,RF032322/W-SM,,,100,deny,manual,"$2,444.00 ","$5,524.00 ",TRUE,TRUE,,https://www.gndatlanta.com/product/image/large/c0954547_1.jpg,1,,FALSE,2 CT-DIA SM 1CT-COVAL BRIDAL RING,,,,,,gndatlanta,,new,,Wholesale Diamonds,,,,,,,,
2-CT-DIA-SM-1CT-COVAL-BRIDAL-RING,2 CT DIAMOND Semi-mount 1CT-OVAL Bridal Engagement RING,Precious Metal Type: 14kt White Gold <br>Approx. Gram Weight: 6.7 <br>Total Gemstone Carat Weight: 2 <br>Primary Gem Type: Diamond <br>Primary Gem Shape: Round <br>Primary Gem Color: G-H <br>Primary Gem Clarity: SI3 <br>Primary Gem Setting: Prong-set <br>Primary Gem Carat Weight: 1.95 <br>Gem 2 Carat Weight: None <br>Gem 3 Carat Weight: None <br>,gndatlanta,,,TRUE,Ring size,6.5,,,,,RF032322/W-SM,,,100,deny,manual,"$2,444.00 ","$5,524.00 ",TRUE,TRUE,,https://www.gndatlanta.com/product/image/large/c0954547_1.jpg,1,,FALSE,2 CT-DIA SM 1CT-COVAL BRIDAL RING,,,,,,gndatlanta,,new,,Wholesale Diamonds,,,,,,,,
2-CT-DIA-SM-1CT-COVAL-BRIDAL-RING,2 CT DIAMOND Semi-mount 1CT-OVAL Bridal Engagement RING,Precious Metal Type: 14kt White Gold <br>Approx. Gram Weight: 6.7 <br>Total Gemstone Carat Weight: 2 <br>Primary Gem Type: Diamond <br>Primary Gem Shape: Round <br>Primary Gem Color: G-H <br>Primary Gem Clarity: SI3 <br>Primary Gem Setting: Prong-set <br>Primary Gem Carat Weight: 1.95 <br>Gem 2 Carat Weight: None <br>Gem 3 Carat Weight: None <br>,gndatlanta,,,TRUE,Ring size,7,,,,,RF032322/W-SM,,,100,deny,manual,"$2,444.00 ","$5,524.00 ",TRUE,TRUE,,https://www.gndatlanta.com/product/image/large/c0954547_1.jpg,1,,FALSE,2 CT-DIA SM 1CT-COVAL BRIDAL RING,,,,,,gndatlanta,,new,,Wholesale Diamonds,,,,,,,,
2-CT-DIA-SM-1CT-COVAL-BRIDAL-RING,2 CT DIAMOND Semi-mount 1CT-OVAL Bridal Engagement RING,Precious Metal Type: 14kt White Gold <br>Approx. Gram Weight: 6.7 <br>Total Gemstone Carat Weight: 2 <br>Primary Gem Type: Diamond <br>Primary Gem Shape: Round <br>Primary Gem Color: G-H <br>Primary Gem Clarity: SI3 <br>Primary Gem Setting: Prong-set <br>Primary Gem Carat Weight: 1.95 <br>Gem 2 Carat Weight: None <br>Gem 3 Carat Weight: None <br>,gndatlanta,,,TRUE,Ring size,7.5,,,,,RF032322/W-SM,,,100,deny,manual,"$2,444.00 ","$5,524.00 ",TRUE,TRUE,,https://www.gndatlanta.com/product/image/large/c0954547_1.jpg,1,,FALSE,2 CT-DIA SM 1CT-COVAL BRIDAL RING,,,,,,gndatlanta,,new,,Wholesale Diamonds,,,,,,,,
2-CT-DIA-SM-1CT-COVAL-BRIDAL-RING,2 CT DIAMOND Semi-mount 1CT-OVAL Bridal Engagement RING,Precious Metal Type: 14kt White Gold <br>Approx. Gram Weight: 6.7 <br>Total Gemstone Carat Weight: 2 <br>Primary Gem Type: Diamond <br>Primary Gem Shape: Round <br>Primary Gem Color: G-H <br>Primary Gem Clarity: SI3 <br>Primary Gem Setting: Prong-set <br>Primary Gem Carat Weight: 1.95 <br>Gem 2 Carat Weight: None <br>Gem 3 Carat Weight: None <br>,gndatlanta,,,TRUE,Ring size,8,,,,,RF032322/W-SM,,,100,deny,manual,"$2,444.00 ","$5,524.00 ",TRUE,TRUE,,https://www.gndatlanta.com/product/image/large/c0954547_1.jpg,1,,FALSE,2 CT-DIA SM 1CT-COVAL BRIDAL RING,,,,,,gndatlanta,,new,,Wholesale Diamonds,,,,,,,,
2-CT-DIA-SM-1CT-COVAL-BRIDAL-RING,2 CT DIAMOND Semi-mount 1CT-OVAL Bridal Engagement RING,Precious Metal Type: 14kt White Gold <br>Approx. Gram Weight: 6.7 <br>Total Gemstone Carat Weight: 2 <br>Primary Gem Type: Diamond <br>Primary Gem Shape: Round <br>Primary Gem Color: G-H <br>Primary Gem Clarity: SI3 <br>Primary Gem Setting: Prong-set <br>Primary Gem Carat Weight: 1.95 <br>Gem 2 Carat Weight: None <br>Gem 3 Carat Weight: None <br>,gndatlanta,,,TRUE,Ring size,8.5,,,,,RF032322/W-SM,,,100,deny,manual,"$2,444.00 ","$5,524.00 ",TRUE,TRUE,,https://www.gndatlanta.com/product/image/large/c0954547_1.jpg,1,,FALSE,2 CT-DIA SM 1CT-COVAL BRIDAL RING,,,,,,gndatlanta,,new,,Wholesale Diamonds,,,,,,,,
2-CT-DIA-SM-1CT-COVAL-BRIDAL-RING,2 CT DIAMOND Semi-mount 1CT-OVAL Bridal Engagement RING,Precious Metal Type: 14kt White Gold <br>Approx. Gram Weight: 6.7 <br>Total Gemstone Carat Weight: 2 <br>Primary Gem Type: Diamond <br>Primary Gem Shape: Round <br>Primary Gem Color: G-H <br>Primary Gem Clarity: SI3 <br>Primary Gem Setting: Prong-set <br>Primary Gem Carat Weight: 1.95 <br>Gem 2 Carat Weight: None <br>Gem 3 Carat Weight: None <br>,gndatlanta,,,TRUE,Ring size,9,,,,,RF032322/W-SM,,,100,deny,manual,"$2,444.00 ","$5,524.00 ",TRUE,TRUE,,https://www.gndatlanta.com/product/image/large/c0954547_1.jpg,1,,FALSE,2 CT-DIA SM 1CT-COVAL BRIDAL RING,,,,,,gndatlanta,,new,,Wholesale Diamonds,,,,,,,,
2-CT-DIA-SM-1CT-COVAL-BRIDAL-RING,2 CT DIAMOND Semi-mount 1CT-OVAL Bridal Engagement RING,Precious Metal Type: 14kt White Gold <br>Approx. Gram Weight: 6.7 <br>Total Gemstone Carat Weight: 2 <br>Primary Gem Type: Diamond <br>Primary Gem Shape: Round <br>Primary Gem Color: G-H <br>Primary Gem Clarity: SI3 <br>Primary Gem Setting: Prong-set <br>Primary Gem Carat Weight: 1.95 <br>Gem 2 Carat Weight: None <br>Gem 3 Carat Weight: None <br>,gndatlanta,,,TRUE,Ring size,9.5,,,,,RF032322/W-SM,,,100,deny,manual,"$2,444.00 ","$5,524.00 ",TRUE,TRUE,,https://www.gndatlanta.com/product/image/large/c0954547_1.jpg,1,,FALSE,2 CT-DIA SM 1CT-COVAL BRIDAL RING,,,,,,gndatlanta,,new,,Wholesale Diamonds,,,,,,,,
2-CT-DIA-SM-1CT-COVAL-BRIDAL-RING,2 CT DIAMOND Semi-mount 1CT-OVAL Bridal Engagement RING,Precious Metal Type: 14kt White Gold <br>Approx. Gram Weight: 6.7 <br>Total Gemstone Carat Weight: 2 <br>Primary Gem Type: Diamond <br>Primary Gem Shape: Round <br>Primary Gem Color: G-H <br>Primary Gem Clarity: SI3 <br>Primary Gem Setting: Prong-set <br>Primary Gem Carat Weight: 1.95 <br>Gem 2 Carat Weight: None <br>Gem 3 Carat Weight: None <br>,gndatlanta,,,TRUE,Ring size,10,,,,,RF032322/W-SM,,,100,deny,manual,"$2,444.00 ","$5,524.00 ",TRUE,TRUE,,https://www.gndatlanta.com/product/image/large/c0954547_1.jpg,1,,FALSE,2 CT-DIA SM 1CT-COVAL BRIDAL RING,,,,,,gndatlanta,,new,,Wholesale Diamonds,,,,,,,,
2-CT-DIA-SM-1CT-COVAL-BRIDAL-RING,2 CT DIAMOND Semi-mount 1CT-OVAL Bridal Engagement RING,Precious Metal Type: 14kt White Gold <br>Approx. Gram Weight: 6.7 <br>Total Gemstone Carat Weight: 2 <br>Primary Gem Type: Diamond <br>Primary Gem Shape: Round <br>Primary Gem Color: G-H <br>Primary Gem Clarity: SI3 <br>Primary Gem Setting: Prong-set <br>Primary Gem Carat Weight: 1.95 <br>Gem 2 Carat Weight: None <br>Gem 3 Carat Weight: None <br>,gndatlanta,,,TRUE,Ring size,10.5,,,,,RF032322/W-SM,,,100,deny,manual,"$2,444.00 ","$5,524.00 ",TRUE,TRUE,,https://www.gndatlanta.com/product/image/large/c0954547_1.jpg,1,,FALSE,2 CT-DIA SM 1CT-COVAL BRIDAL RING,,,,,,gndatlanta,,new,,Wholesale Diamonds,,,,,,,,
2-CT-DIA-SM-1CT-COVAL-BRIDAL-RING,2 CT DIAMOND Semi-mount 1CT-OVAL Bridal Engagement RING,Precious Metal Type: 14kt White Gold <br>Approx. Gram Weight: 6.7 <br>Total Gemstone Carat Weight: 2 <br>Primary Gem Type: Diamond <br>Primary Gem Shape: Round <br>Primary Gem Color: G-H <br>Primary Gem Clarity: SI3 <br>Primary Gem Setting: Prong-set <br>Primary Gem Carat Weight: 1.95 <br>Gem 2 Carat Weight: None <br>Gem 3 Carat Weight: None <br>,gndatlanta,,,TRUE,Ring size,11,,,,,RF032322/W-SM,,,100,deny,manual,"$2,444.00 ","$5,524.00 ",TRUE,TRUE,,https://www.gndatlanta.com/product/image/large/c0954547_1.jpg,1,,FALSE,2 CT-DIA SM 1CT-COVAL BRIDAL RING,,,,,,gndatlanta,,new,,Wholesale Diamonds,,,,,,,,
2-CT-DIA-SM-1CT-COVAL-BRIDAL-RING,2 CT DIAMOND Semi-mount 1CT-OVAL Bridal Engagement RING,Precious Metal Type: 14kt White Gold <br>Approx. Gram Weight: 6.7 <br>Total Gemstone Carat Weight: 2 <br>Primary Gem Type: Diamond <br>Primary Gem Shape: Round <br>Primary Gem Color: G-H <br>Primary Gem Clarity: SI3 <br>Primary Gem Setting: Prong-set <br>Primary Gem Carat Weight: 1.95 <br>Gem 2 Carat Weight: None <br>Gem 3 Carat Weight: None <br>,gndatlanta,,,TRUE,Ring size,11.5,,,,,RF032322/W-SM,,,100,deny,manual,"$2,444.00 ","$5,524.00 ",TRUE,TRUE,,https://www.gndatlanta.com/product/image/large/c0954547_1.jpg,1,,FALSE,2 CT-DIA SM 1CT-COVAL BRIDAL RING,,,,,,gndatlanta,,new,,Wholesale Diamonds,,,,,,,,
2-CT-DIA-SM-1CT-COVAL-BRIDAL-RING,2 CT DIAMOND Semi-mount 1CT-OVAL Bridal Engagement RING,Precious Metal Type: 14kt White Gold <br>Approx. Gram Weight: 6.7 <br>Total Gemstone Carat Weight: 2 <br>Primary Gem Type: Diamond <br>Primary Gem Shape: Round <br>Primary Gem Color: G-H <br>Primary Gem Clarity: SI3 <br>Primary Gem Setting: Prong-set <br>Primary Gem Carat Weight: 1.95 <br>Gem 2 Carat Weight: None <br>Gem 3 Carat Weight: None <br>,gndatlanta,,,TRUE,Ring size,12,,,,,RF032322/W-SM,,,100,deny,manual,"$2,444.00 ","$5,524.00 ",TRUE,TRUE,,https://www.gndatlanta.com/product/image/large/c0954547_1.jpg,1,,FALSE,2 CT-DIA SM 1CT-COVAL BRIDAL RING,,,,,,gndatlanta,,new,,Wholesale Diamonds,,,,,,,,
2-CT-DIA-SM-1CT-COVAL-BRIDAL-RING,2 CT DIAMOND Semi-mount 1CT-OVAL Bridal Engagement RING,Precious Metal Type: 14kt White Gold <br>Approx. Gram Weight: 6.7 <br>Total Gemstone Carat Weight: 2 <br>Primary Gem Type: Diamond <br>Primary Gem Shape: Round <br>Primary Gem Color: G-H <br>Primary Gem Clarity: SI3 <br>Primary Gem Setting: Prong-set <br>Primary Gem Carat Weight: 1.95 <br>Gem 2 Carat Weight: None <br>Gem 3 Carat Weight: None <br>,gndatlanta,,,TRUE,Ring size,12.5,,,,,RF032322/W-SM,,,100,deny,manual,"$2,444.00 ","$5,524.00 ",TRUE,TRUE,,https://www.gndatlanta.com/product/image/large/c0954547_1.jpg,1,,FALSE,2 CT-DIA SM 1CT-COVAL BRIDAL RING,,,,,,gndatlanta,,new,,Wholesale Diamonds,,,,,,,,
2-CT-DIA-SM-1CT-COVAL-BRIDAL-RING,2 CT DIAMOND Semi-mount 1CT-OVAL Bridal Engagement RING,Precious Metal Type: 14kt White Gold <br>Approx. Gram Weight: 6.7 <br>Total Gemstone Carat Weight: 2 <br>Primary Gem Type: Diamond <br>Primary Gem Shape: Round <br>Primary Gem Color: G-H <br>Primary Gem Clarity: SI3 <br>Primary Gem Setting: Prong-set <br>Primary Gem Carat Weight: 1.95 <br>Gem 2 Carat Weight: None <br>Gem 3 Carat Weight: None <br>,gndatlanta,,,TRUE,Ring size,13,,,,,RF032322/W-SM,,,100,deny,manual,"$2,444.00 ","$5,524.00 ",TRUE,TRUE,,https://www.gndatlanta.com/product/image/large/c0954547_1.jpg,1,,FALSE,2 CT-DIA SM 1CT-COVAL BRIDAL RING,,,,,,gndatlanta,,new,,Wholesale Diamonds,,,,,,,,
