Handle,Title,body_html,Vendor,Type,Tags,Published,Option1,Option1Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,VariantSKU,Variant Grams,Variant Inventory Tracker,VariantQty,VariantPolicy,VariantFulfillmentService,VariantPrice,VariantComparePrice,VariantShipping,VariantTaxable,VariantBarcode,ImageSrc,ImagePosition,ImageAltText,GiftCard,SEOTitle,SEODescription,GoogleShopping,GoogleGender,GoogleAgeGroup,MPN,AdWordsGrouping,Google Shopping / AdWords Labels,GoogleCondition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item
2-CT-DIA-SM-1CT-COVAL-BRIDAL-RING,2 CT DIAMOND Semi-mount 1CT-OVAL Bridal Engagement RING,Precious Metal Type: 14kt White Gold <br>Approx. Gram Weight: 6.7 <br>Total Gemstone Carat Weight: 2 <br>Primary Gem Type: Diamond <br>Primary Gem Shape: Round <br>Primary Gem Color: G-H <br>Primary Gem Clarity: SI3 <br>Primary Gem Setting: Prong-set <br>Primary Gem Carat Weight: 1.95 <br>Gem 2 Carat Weight: None <br>Gem 3 Carat Weight: None <br>,gndatlanta,,,TRUE,Ring size,13.5,,,,,RF032322/W-SM,,,100,deny,manual,"$2,444.00 ","$5,524.00 ",TRUE,TRUE,,https://www.gndatlanta.com/product/image/large/c0954547_1.jpg,1,,FALSE,2 CT-DIA SM 1CT-COVAL BRIDAL RING,,,,,,gndatlanta,,new,,Wholesale Diamonds,,,,,,,,
2-CT-DIA-SM-1CT-COVAL-BRIDAL-RING,2 CT DIAMOND Semi-mount 1CT-OVAL Bridal Engagement RING,Precious Metal Type: 14kt White Gold <br>Approx. Gram Weight: 6.7 <br>Total Gemstone Carat Weight: 2 <br>Primary Gem Type: Diamond <br>Primary Gem Shape: Round <br>Primary Gem Color: G-H <br>Primary Gem Clarity: SI3 <br>Primary Gem Setting: Prong-set <br>Primary Gem Carat Weight: 1.95 <br>Gem 2 Carat Weight: None <br>Gem 3 Carat Weight: None <br>,gndatlanta,,,TRUE,Ring size,14,,,,,RF032322/W-SM,,,100,deny,manual,"$2,444.00 ","$5,524.00 ",TRUE,TRUE,,https://www.gndatlanta.com/product/image/large/c0954547_1.jpg,1,,FALSE,2 CT-DIA SM 1CT-COVAL BRIDAL RING,,,,,,gndatlanta,,new,,Wholesale Diamonds,,,,,,,,
2-CT-DIA-SM-1CT-COVAL-BRIDAL-RING,,,,,,,,,,,,,,,,,,,,,,,,https://www.gndatlanta.com/product/image/large/c0954547_2.jpg,,,,,,,,,,,,new,,,,,,,,,,
2-CT-DIA-SM-1CT-COVAL-BRIDAL-RING,,,,,,,,,,,,,,,,,,,,,,,,https://www.gndatlanta.com/product/image/large/c0954547_3.jpg,,,,,,,,,,,,new,,,,,,,,,,
2-CT-DIA-SM-1CT-COVAL-BRIDAL-RING,,,,,,,,,,,,,,,,,,,,,,,,https://www.gndatlanta.com/product/image/large/c0954547_4.jpg,,,,,,,,,,,,new,,,,,,,,,,
14k-White-Gold-Round DIAMOND-1-1/2-Ct-Rd-Center-Bridal-Semi-Mount-Ring-1-Ctw,14k White Gold Round Diamond 1-1/2 Ct Rd Center Bridal Engagement Semi-Mount Ring 1 Ctw,Precious Metal Type: 14kt White Gold <br>Approx. Gram Weight: 11.171 <br>Total Gemstone Carat Weight: 1 <br>Primary Gem Type: Diamond <br>Primary Gem Shape: Round <br>Primary Gem Color: G-H <br>Primary Gem Clarity: SI3 <br>Primary Gem Setting: Prong-set <br>Primary Gem Carat Weight: 1.04 <br>Gem 2 Carat Weight: None <br>Gem 3 Carat Weight: None <br>,gndatlanta,,,TRUE,Ring size,4,,,,,RF2B2556/W-SM,,,100,deny,manual,"$1,454.00 ","$3,274.00 ",TRUE,TRUE,,https://www.gndatlanta.com/product/image/large/c0753370_1.jpg,1,,FALSE,14k White Gold Round Diamond 1-1/2 Ct Rd Center Bridal Semi-Mount Ring 1 Ctw,,,,,,gndatlanta,,new,,Wholesale Diamonds,,,,,,,,
14k-White-Gold-Round DIAMOND-1-1/2-Ct-Rd-Center-Bridal-Semi-Mount-Ring-1-Ctw,14k White Gold Round Diamond 1-1/2 Ct Rd Center Bridal Engagement Semi-Mount Ring 1 Ctw,Precious Metal Type: 14kt White Gold <br>Approx. Gram Weight: 11.171 <br>Total Gemstone Carat Weight: 1 <br>Primary Gem Type: Diamond <br>Primary Gem Shape: Round <br>Primary Gem Color: G-H <br>Primary Gem Clarity: SI3 <br>Primary Gem Setting: Prong-set <br>Primary Gem Carat Weight: 1.04 <br>Gem 2 Carat Weight: None <br>Gem 3 Carat Weight: None <br>,gndatlanta,,,TRUE,Ring size,4.5,,,,,RF2B2556/W-SM,,,100,deny,manual,"$1,454.00 ","$3,274.00 ",TRUE,TRUE,,https://www.gndatlanta.com/product/image/large/c0753370_1.jpg,1,,FALSE,14k White Gold Round Diamond 1-1/2 Ct Rd Center Bridal Semi-Mount Ring 1 Ctw,,,,,,gndatlanta,,new,,Wholesale Diamonds,,,,,,,,
14k-White-Gold-Round DIAMOND-1-1/2-Ct-Rd-Center-Bridal-Semi-Mount-Ring-1-Ctw,14k White Gold Round Diamond 1-1/2 Ct Rd Center Bridal Engagement Semi-Mount Ring 1 Ctw,Precious Metal Type: 14kt White Gold <br>Approx. Gram Weight: 11.171 <br>Total Gemstone Carat Weight: 1 <br>Primary Gem Type: Diamond <br>Primary Gem Shape: Round <br>Primary Gem Color: G-H <br>Primary Gem Clarity: SI3 <br>Primary Gem Setting: Prong-set <br>Primary Gem Carat Weight: 1.04 <br>Gem 2 Carat Weight: None <br>Gem 3 Carat Weight: None <br>,gndatlanta,,,TRUE,Ring size,5,,,,,RF2B2556/W-SM,,,100,deny,manual,"$1,454.00 ","$3,274.00 ",TRUE,TRUE,,https://www.gndatlanta.com/product/image/large/c0753370_1.jpg,1,,FALSE,14k White Gold Round Diamond 1-1/2 Ct Rd Center Bridal Semi-Mount Ring 1 Ctw,,,,,,gndatlanta,,new,,Wholesale Diamonds,,,,,,,,
14k-White-Gold-Round DIAMOND-1-1/2-Ct-Rd-Center-Bridal-Semi-Mount-Ring-1-Ctw,14k White Gold Round Diamond 1-1/2 Ct Rd Center Bridal Engagement Semi-Mount Ring 1 Ctw,Precious Metal Type: 14kt White Gold <br>Approx. Gram Weight: 11.171 <br>Total Gemstone Carat Weight: 1 <br>Primary Gem Type: Diamond <br>Primary Gem Shape: Round <br>Primary Gem Color: G-H <br>Primary Gem Clarity: SI3 <br>Primary Gem Setting: Prong-set <br>Primary Gem Carat Weight: 1.04 <br>Gem 2 Carat Weight: None <br>Gem 3 Carat Weight: None <br>,gndatlanta,,,TRUE,Ring size,5.5,,,,,RF2B2556/W-SM,,,100,deny,manual,"$1,454.00 ","$3,274.00 ",TRUE,TRUE,,https://www.gndatlanta.com/product/image/large/c0753370_1.jpg,1,,FALSE,14k White Gold Round Diamond 1-1/2 Ct Rd Center Bridal Semi-Mount Ring 1 Ctw,,,,,,gndatlanta,,new,,Wholesale Diamonds,,,,,,,,
14k-White-Gold-Round DIAMOND-1-1/2-Ct-Rd-Center-Bridal-Semi-Mount-Ring-1-Ctw,14k White Gold Round Diamond 1-1/2 Ct Rd Center Bridal Engagement Semi-Mount Ring 1 Ctw,Precious Metal Type: 14kt White Gold <br>Approx. Gram Weight: 11.171 <br>Total Gemstone Carat Weight: 1 <br>Primary Gem Type: Diamond <br>Primary Gem Shape: Round <br>Primary Gem Color: G-H <br>Primary Gem Clarity: SI3 <br>Primary Gem Setting: Prong-set <br>Primary Gem Carat Weight: 1.04 <br>Gem 2 Carat Weight: None <br>Gem 3 Carat Weight: None <br>,gndatlanta,,,TRUE,Ring size,6,,,,,RF2B2556/W-SM,,,100,deny,manual,"$1,454.00 ","$3,274.00 ",TRUE,TRUE,,https://www.gndatlanta.com/product/image/large/c0753370_1.jpg,1,,FALSE,14k White Gold Round Diamond 1-1/2 Ct Rd Center Bridal Semi-Mount Ring 1 Ctw,,,,,,gndatlanta,,new,,Wholesale Diamonds,,,,,,,,
14k-White-Gold-Round DIAMOND-1-1/2-Ct-Rd-Center-Bridal-Semi-Mount-Ring-1-Ctw,14k White Gold Round Diamond 1-1/2 Ct Rd Center Bridal Engagement Semi-Mount Ring 1 Ctw,Precious Metal Type: 14kt White Gold <br>Approx. Gram Weight: 11.171 <br>Total Gemstone Carat Weight: 1 <br>Primary Gem Type: Diamond <br>Primary Gem Shape: Round <br>Primary Gem Color: G-H <br>Primary Gem Clarity: SI3 <br>Primary Gem Setting: Prong-set <br>Primary Gem Carat Weight: 1.04 <br>Gem 2 Carat Weight: None <br>Gem 3 Carat Weight: None <br>,gndatlanta,,,TRUE,Ring size,6.5,,,,,RF2B2556/W-SM,,,100,deny,manual,"$1,454.00 ","$3,274.00 ",TRUE,TRUE,,https://www.gndatlanta.com/product/image/large/c0753370_1.jpg,1,,FALSE,14k White Gold Round Diamond 1-1/2 Ct Rd Center Bridal Semi-Mount Ring 1 Ctw,,,,,,gndatlanta,,new,,Wholesale Diamonds,,,,,,,,
14k-White-Gold-Round DIAMOND-1-1/2-Ct-Rd-Center-Bridal-Semi-Mount-Ring-1-Ctw,14k White Gold Round Diamond 1-1/2 Ct Rd Center Bridal Engagement Semi-Mount Ring 1 Ctw,Precious Metal Type: 14kt White Gold <br>Approx. Gram Weight: 11.171 <br>Total Gemstone Carat Weight: 1 <br>Primary Gem Type: Diamond <br>Primary Gem Shape: Round <br>Primary Gem Color: G-H <br>Primary Gem Clarity: SI3 <br>Primary Gem Setting: Prong-set <br>Primary Gem Carat Weight: 1.04 <br>Gem 2 Carat Weight: None <br>Gem 3 Carat Weight: None <br>,gndatlanta,,,TRUE,Ring size,7,,,,,RF2B2556/W-SM,,,100,deny,manual,"$1,454.00 ","$3,274.00 ",TRUE,TRUE,,https://www.gndatlanta.com/product/image/large/c0753370_1.jpg,1,,FALSE,14k White Gold Round Diamond 1-1/2 Ct Rd Center Bridal Semi-Mount Ring 1 Ctw,,,,,,gndatlanta,,new,,Wholesale Diamonds,,,,,,,,
14k-White-Gold-Round DIAMOND-1-1/2-Ct-Rd-Center-Bridal-Semi-Mount-Ring-1-Ctw,14k White Gold Round Diamond 1-1/2 Ct Rd Center Bridal Engagement Semi-Mount Ring 1 Ctw,Precious Metal Type: 14kt White Gold <br>Approx. Gram Weight: 11.171 <br>Total Gemstone Carat Weight: 1 <br>Primary Gem Type: Diamond <br>Primary Gem Shape: Round <br>Primary Gem Color: G-H <br>Primary Gem Clarity: SI3 <br>Primary Gem Setting: Prong-set <br>Primary Gem Carat Weight: 1.04 <br>Gem 2 Carat Weight: None <br>Gem 3 Carat Weight: None <br>,gndatlanta,,,TRUE,Ring size,7.5,,,,,RF2B2556/W-SM,,,100,deny,manual,"$1,454.00 ","$3,274.00 ",TRUE,TRUE,,https://www.gndatlanta.com/product/image/large/c0753370_1.jpg,1,,FALSE,14k White Gold Round Diamond 1-1/2 Ct Rd Center Bridal Semi-Mount Ring 1 Ctw,,,,,,gndatlanta,,new,,Wholesale Diamonds,,,,,,,,
14k-White-Gold-Round DIAMOND-1-1/2-Ct-Rd-Center-Bridal-Semi-Mount-Ring-1-Ctw,14k White Gold Round Diamond 1-1/2 Ct Rd Center Bridal Engagement Semi-Mount Ring 1 Ctw,Precious Metal Type: 14kt White Gold <br>Approx. Gram Weight: 11.171 <br>Total Gemstone Carat Weight: 1 <br>Primary Gem Type: Diamond <br>Primary Gem Shape: Round <br>Primary Gem Color: G-H <br>Primary Gem Clarity: SI3 <br>Primary Gem Setting: Prong-set <br>Primary Gem Carat Weight: 1.04 <br>Gem 2 Carat Weight: None <br>Gem 3 Carat Weight: None <br>,gndatlanta,,,TRUE,Ring size,8,,,,,RF2B2556/W-SM,,,100,deny,manual,"$1,454.00 ","$3,274.00 ",TRUE,TRUE,,https://www.gndatlanta.com/product/image/large/c0753370_1.jpg,1,,FALSE,14k White Gold Round Diamond 1-1/2 Ct Rd Center Bridal Semi-Mount Ring 1 Ctw,,,,,,gndatlanta,,new,,Wholesale Diamonds,,,,,,,,
14k-White-Gold-Round DIAMOND-1-1/2-Ct-Rd-Center-Bridal-Semi-Mount-Ring-1-Ctw,14k White Gold Round Diamond 1-1/2 Ct Rd Center Bridal Engagement Semi-Mount Ring 1 Ctw,Precious Metal Type: 14kt White Gold <br>Approx. Gram Weight: 11.171 <br>Total Gemstone Carat Weight: 1 <br>Primary Gem Type: Diamond <br>Primary Gem Shape: Round <br>Primary Gem Color: G-H <br>Primary Gem Clarity: SI3 <br>Primary Gem Setting: Prong-set <br>Primary Gem Carat Weight: 1.04 <br>Gem 2 Carat Weight: None <br>Gem 3 Carat Weight: None <br>,gndatlanta,,,TRUE,Ring size,8.5,,,,,RF2B2556/W-SM,,,100,deny,manual,"$1,454.00 ","$3,274.00 ",TRUE,TRUE,,https://www.gndatlanta.com/product/image/large/c0753370_1.jpg,1,,FALSE,14k White Gold Round Diamond 1-1/2 Ct Rd Center Bridal Semi-Mount Ring 1 Ctw,,,,,,gndatlanta,,new,,Wholesale Diamonds,,,,,,,,
14k-White-Gold-Round DIAMOND-1-1/2-Ct-Rd-Center-Bridal-Semi-Mount-Ring-1-Ctw,14k White Gold Round Diamond 1-1/2 Ct Rd Center Bridal Engagement Semi-Mount Ring 1 Ctw,Precious Metal Type: 14kt White Gold <br>Approx. Gram Weight: 11.171 <br>Total Gemstone Carat Weight: 1 <br>Primary Gem Type: Diamond <br>Primary Gem Shape: Round <br>Primary Gem Color: G-H <br>Primary Gem Clarity: SI3 <br>Primary Gem Setting: Prong-set <br>Primary Gem Carat Weight: 1.04 <br>Gem 2 Carat Weight: None <br>Gem 3 Carat Weight: None <br>,gndatlanta,,,TRUE,Ring size,9,,,,,RF2B2556/W-SM,,,100,deny,manual,"$1,454.00 ","$3,274.00 ",TRUE,TRUE,,https://www.gndatlanta.com/product/image/large/c0753370_1.jpg,1,,FALSE,14k White Gold Round Diamond 1-1/2 Ct Rd Center Bridal Semi-Mount Ring 1 Ctw,,,,,,gndatlanta,,new,,Wholesale Diamonds,,,,,,,,
14k-White-Gold-Round DIAMOND-1-1/2-Ct-Rd-Center-Bridal-Semi-Mount-Ring-1-Ctw,14k White Gold Round Diamond 1-1/2 Ct Rd Center Bridal Engagement Semi-Mount Ring 1 Ctw,Precious Metal Type: 14kt White Gold <br>Approx. Gram Weight: 11.171 <br>Total Gemstone Carat Weight: 1 <br>Primary Gem Type: Diamond <br>Primary Gem Shape: Round <br>Primary Gem Color: G-H <br>Primary Gem Clarity: SI3 <br>Primary Gem Setting: Prong-set <br>Primary Gem Carat Weight: 1.04 <br>Gem 2 Carat Weight: None <br>Gem 3 Carat Weight: None <br>,gndatlanta,,,TRUE,Ring size,9.5,,,,,RF2B2556/W-SM,,,100,deny,manual,"$1,454.00 ","$3,274.00 ",TRUE,TRUE,,https://www.gndatlanta.com/product/image/large/c0753370_1.jpg,1,,FALSE,14k White Gold Round Diamond 1-1/2 Ct Rd Center Bridal Semi-Mount Ring 1 Ctw,,,,,,gndatlanta,,new,,Wholesale Diamonds,,,,,,,,
14k-White-Gold-Round DIAMOND-1-1/2-Ct-Rd-Center-Bridal-Semi-Mount-Ring-1-Ctw,14k White Gold Round Diamond 1-1/2 Ct Rd Center Bridal Engagement Semi-Mount Ring 1 Ctw,Precious Metal Type: 14kt White Gold <br>Approx. Gram Weight: 11.171 <br>Total Gemstone Carat Weight: 1 <br>Primary Gem Type: Diamond <br>Primary Gem Shape: Round <br>Primary Gem Color: G-H <br>Primary Gem Clarity: SI3 <br>Primary Gem Setting: Prong-set <br>Primary Gem Carat Weight: 1.04 <br>Gem 2 Carat Weight: None <br>Gem 3 Carat Weight: None <br>,gndatlanta,,,TRUE,Ring size,10,,,,,RF2B2556/W-SM,,,100,deny,manual,"$1,454.00 ","$3,274.00 ",TRUE,TRUE,,https://www.gndatlanta.com/product/image/large/c0753370_1.jpg,1,,FALSE,14k White Gold Round Diamond 1-1/2 Ct Rd Center Bridal Semi-Mount Ring 1 Ctw,,,,,,gndatlanta,,new,,Wholesale Diamonds,,,,,,,,
14k-White-Gold-Round DIAMOND-1-1/2-Ct-Rd-Center-Bridal-Semi-Mount-Ring-1-Ctw,14k White Gold Round Diamond 1-1/2 Ct Rd Center Bridal Engagement Semi-Mount Ring 1 Ctw,Precious Metal Type: 14kt White Gold <br>Approx. Gram Weight: 11.171 <br>Total Gemstone Carat Weight: 1 <br>Primary Gem Type: Diamond <br>Primary Gem Shape: Round <br>Primary Gem Color: G-H <br>Primary Gem Clarity: SI3 <br>Primary Gem Setting: Prong-set <br>Primary Gem Carat Weight: 1.04 <br>Gem 2 Carat Weight: None <br>Gem 3 Carat Weight: None <br>,gndatlanta,,,TRUE,Ring size,10.5,,,,,RF2B2556/W-SM,,,100,deny,manual,"$1,454.00 ","$3,274.00 ",TRUE,TRUE,,https://www.gndatlanta.com/product/image/large/c0753370_1.jpg,1,,FALSE,14k White Gold Round Diamond 1-1/2 Ct Rd Center Bridal Semi-Mount Ring 1 Ctw,,,,,,gndatlanta,,new,,Wholesale Diamonds,,,,,,,,
14k-White-Gold-Round DIAMOND-1-1/2-Ct-Rd-Center-Bridal-Semi-Mount-Ring-1-Ctw,14k White Gold Round Diamond 1-1/2 Ct Rd Center Bridal Engagement Semi-Mount Ring 1 Ctw,Precious Metal Type: 14kt White Gold <br>Approx. Gram Weight: 11.171 <br>Total Gemstone Carat Weight: 1 <br>Primary Gem Type: Diamond <br>Primary Gem Shape: Round <br>Primary Gem Color: G-H <br>Primary Gem Clarity: SI3 <br>Primary Gem Setting: Prong-set <br>Primary Gem Carat Weight: 1.04 <br>Gem 2 Carat Weight: None <br>Gem 3 Carat Weight: None <br>,gndatlanta,,,TRUE,Ring size,11,,,,,RF2B2556/W-SM,,,100,deny,manual,"$1,454.00 ","$3,274.00 ",TRUE,TRUE,,https://www.gndatlanta.com/product/image/large/c0753370_1.jpg,1,,FALSE,14k White Gold Round Diamond 1-1/2 Ct Rd Center Bridal Semi-Mount Ring 1 Ctw,,,,,,gndatlanta,,new,,Wholesale Diamonds,,,,,,,,
14k-White-Gold-Round DIAMOND-1-1/2-Ct-Rd-Center-Bridal-Semi-Mount-Ring-1-Ctw,14k White Gold Round Diamond 1-1/2 Ct Rd Center Bridal Engagement Semi-Mount Ring 1 Ctw,Precious Metal Type: 14kt White Gold <br>Approx. Gram Weight: 11.171 <br>Total Gemstone Carat Weight: 1 <br>Primary Gem Type: Diamond <br>Primary Gem Shape: Round <br>Primary Gem Color: G-H <br>Primary Gem Clarity: SI3 <br>Primary Gem Setting: Prong-set <br>Primary Gem Carat Weight: 1.04 <br>Gem 2 Carat Weight: None <br>Gem 3 Carat Weight: None <br>,gndatlanta,,,TRUE,Ring size,11.5,,,,,RF2B2556/W-SM,,,100,deny,manual,"$1,454.00 ","$3,274.00 ",TRUE,TRUE,,https://www.gndatlanta.com/product/image/large/c0753370_1.jpg,1,,FALSE,14k White Gold Round Diamond 1-1/2 Ct Rd Center Bridal Semi-Mount Ring 1 Ctw,,,,,,gndatlanta,,new,,Wholesale Diamonds,,,,,,,,
14k-White-Gold-Round DIAMOND-1-1/2-Ct-Rd-Center-Bridal-Semi-Mount-Ring-1-Ctw,14k White Gold Round Diamond 1-1/2 Ct Rd Center Bridal Engagement Semi-Mount Ring 1 Ctw,Precious Metal Type: 14kt White Gold <br>Approx. Gram Weight: 11.171 <br>Total Gemstone Carat Weight: 1 <br>Primary Gem Type: Diamond <br>Primary Gem Shape: Round <br>Primary Gem Color: G-H <br>Primary Gem Clarity: SI3 <br>Primary Gem Setting: Prong-set <br>Primary Gem Carat Weight: 1.04 <br>Gem 2 Carat Weight: None <br>Gem 3 Carat Weight: None <br>,gndatlanta,,,TRUE,Ring size,12,,,,,RF2B2556/W-SM,,,100,deny,manual,"$1,454.00 ","$3,274.00 ",TRUE,TRUE,,https://www.gndatlanta.com/product/image/large/c0753370_1.jpg,1,,FALSE,14k White Gold Round Diamond 1-1/2 Ct Rd Center Bridal Semi-Mount Ring 1 Ctw,,,,,,gndatlanta,,new,,Wholesale Diamonds,,,,,,,,
14k-White-Gold-Round DIAMOND-1-1/2-Ct-Rd-Center-Bridal-Semi-Mount-Ring-1-Ctw,14k White Gold Round Diamond 1-1/2 Ct Rd Center Bridal Engagement Semi-Mount Ring 1 Ctw,Precious Metal Type: 14kt White Gold <br>Approx. Gram Weight: 11.171 <br>Total Gemstone Carat Weight: 1 <br>Primary Gem Type: Diamond <br>Primary Gem Shape: Round <br>Primary Gem Color: G-H <br>Primary Gem Clarity: SI3 <br>Primary Gem Setting: Prong-set <br>Primary Gem Carat Weight: 1.04 <br>Gem 2 Carat Weight: None <br>Gem 3 Carat Weight: None <br>,gndatlanta,,,TRUE,Ring size,12.5,,,,,RF2B2556/W-SM,,,100,deny,manual,"$1,454.00 ","$3,274.00 ",TRUE,TRUE,,https://www.gndatlanta.com/product/image/large/c0753370_1.jpg,1,,FALSE,14k White Gold Round Diamond 1-1/2 Ct Rd Center Bridal Semi-Mount Ring 1 Ctw,,,,,,gndatlanta,,new,,Wholesale Diamonds,,,,,,,,
14k-White-Gold-Round DIAMOND-1-1/2-Ct-Rd-Center-Bridal-Semi-Mount-Ring-1-Ctw,14k White Gold Round Diamond 1-1/2 Ct Rd Center Bridal Engagement Semi-Mount Ring 1 Ctw,Precious Metal Type: 14kt White Gold <br>Approx. Gram Weight: 11.171 <br>Total Gemstone Carat Weight: 1 <br>Primary Gem Type: Diamond <br>Primary Gem Shape: Round <br>Primary Gem Color: G-H <br>Primary Gem Clarity: SI3 <br>Primary Gem Setting: Prong-set <br>Primary Gem Carat Weight: 1.04 <br>Gem 2 Carat Weight: None <br>Gem 3 Carat Weight: None <br>,gndatlanta,,,TRUE,Ring size,13,,,,,RF2B2556/W-SM,,,100,deny,manual,"$1,454.00 ","$3,274.00 ",TRUE,TRUE,,https://www.gndatlanta.com/product/image/large/c0753370_1.jpg,1,,FALSE,14k White Gold Round Diamond 1-1/2 Ct Rd Center Bridal Semi-Mount Ring 1 Ctw,,,,,,gndatlanta,,new,,Wholesale Diamonds,,,,,,,,
14k-White-Gold-Round DIAMOND-1-1/2-Ct-Rd-Center-Bridal-Semi-Mount-Ring-1-Ctw,14k White Gold Round Diamond 1-1/2 Ct Rd Center Bridal Engagement Semi-Mount Ring 1 Ctw,Precious Metal Type: 14kt White Gold <br>Approx. Gram Weight: 11.171 <br>Total Gemstone Carat Weight: 1 <br>Primary Gem Type: Diamond <br>Primary Gem Shape: Round <br>Primary Gem Color: G-H <br>Primary Gem Clarity: SI3 <br>Primary Gem Setting: Prong-set <br>Primary Gem Carat Weight: 1.04 <br>Gem 2 Carat Weight: None <br>Gem 3 Carat Weight: None <br>,gndatlanta,,,TRUE,Ring size,13.5,,,,,RF2B2556/W-SM,,,100,deny,manual,"$1,454.00 ","$3,274.00 ",TRUE,TRUE,,https://www.gndatlanta.com/product/image/large/c0753370_1.jpg,1,,FALSE,14k White Gold Round Diamond 1-1/2 Ct Rd Center Bridal Semi-Mount Ring 1 Ctw,,,,,,gndatlanta,,new,,Wholesale Diamonds,,,,,,,,
14k-White-Gold-Round DIAMOND-1-1/2-Ct-Rd-Center-Bridal-Semi-Mount-Ring-1-Ctw,14k White Gold Round Diamond 1-1/2 Ct Rd Center Bridal Engagement Semi-Mount Ring 1 Ctw,Precious Metal Type: 14kt White Gold <br>Approx. Gram Weight: 11.171 <br>Total Gemstone Carat Weight: 1 <br>Primary Gem Type: Diamond <br>Primary Gem Shape: Round <br>Primary Gem Color: G-H <br>Primary Gem Clarity: SI3 <br>Primary Gem Setting: Prong-set <br>Primary Gem Carat Weight: 1.04 <br>Gem 2 Carat Weight: None <br>Gem 3 Carat Weight: None <br>,gndatlanta,,,TRUE,Ring size,14,,,,,RF2B2556/W-SM,,,100,deny,manual,"$1,454.00 ","$3,274.00 ",TRUE,TRUE,,https://www.gndatlanta.com/product/image/large/c0753370_1.jpg,1,,FALSE,14k White Gold Round Diamond 1-1/2 Ct Rd Center Bridal Semi-Mount Ring 1 Ctw,,,,,,gndatlanta,,new,,Wholesale Diamonds,,,,,,,,
14k-White-Gold-Round DIAMOND-1-1/2-Ct-Rd-Center-Bridal-Semi-Mount-Ring-1-Ctw,,,,,,,,,,,,,,,,,,,,,,,,https://www.gndatlanta.com/product/image/large/c0753370_2.jpg,,,,,,,,,,,,new,,,,,,,,,,
14k-White-Gold-Round DIAMOND-1-1/2-Ct-Rd-Center-Bridal-Semi-Mount-Ring-1-Ctw,,,,,,,,,,,,,,,,,,,,,,,,https://www.gndatlanta.com/product/image/large/c0753370_3.jpg,,,,,,,,,,,,new,,,,,,,,,,
14k-White-Gold-Round DIAMOND-1-1/2-Ct-Rd-Center-Bridal-Semi-Mount-Ring-1-Ctw,,,,,,,,,,,,,,,,,,,,,,,,https://www.gndatlanta.com/product/image/large/c0753370_4.jpg,,,,,,,,,,,,new,,,,,,,,,,
